5.726425382319838775e+00,5.872201494068595373e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,6.283174693276141198e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.283174701201296841e+00,0.000000000000000000e+00,1.794610205072695308e-01,2.881436806132772754e-01,8.017806783867356124e-01
5.726425382319838775e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.793866440329008050e-01,2.883400948378931905e-01,8.011327703272128620e-01
5.726425382319838775e+00,5.872203091965250366e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901467558825917337e+00,1.274717395234519879e+00,0.000000000000000000e+00,1.059005686440763954e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058195697145903039e-05,0.000000000000000000e+00,1.793711643349729656e-01,2.876946300584851124e-01,8.001354663733656336e-01
5.726425382319838775e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,5.295028432203819769e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799656464364219888e-01,2.882760494522757511e-01,8.023071861280975936e-01
5.726425382319838775e+00,5.872202559333032035e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901467558825917337e+00,1.274717395234519879e+00,0.000000000000000000e+00,5.298979326933172992e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060597828950366367e-05,0.000000000000000000e+00,1.795523175976519448e-01,2.875310664690445828e-01,8.003920245496256580e-01
5.726425382319838775e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,6.283174701201296841e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.283174701201296841e+00,0.000000000000000000e+00,1.795340819397278909e-01,2.871455356202256004e-01,8.004483515664755355e-01
5.726425382319838775e+00,5.872200961436377931e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,6.283174693170486158e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794209101578695120e-01,2.874909750720920365e-01,8.000504076690018174e-01
5.726425382319838775e+00,5.872202559333032035e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901467558825917337e+00,1.274717395234519879e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.790745129455511842e-01,2.871615597858676039e-01,7.991342424679024337e-01
5.726424849687621332e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,6.283180000175035751e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.792055647666813967e-01,2.875152885796822821e-01,8.001274462949965471e-01
5.726424849687621332e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,6.283180008147431828e+00,1.059795865386634598e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787923975708080593e-01,2.871798183121393455e-01,7.990090351454224304e-01
5.726424849687621332e+00,5.872202559333032035e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,6.283180008200258904e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.283174701201296841e+00,0.000000000000000000e+00,1.785347883160385840e-01,2.868115036568295584e-01,7.982144322874452635e-01
5.726425382319838775e+00,5.872201494068595373e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,5.298979326933172992e-06,6.283180008200258904e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787195220360668357e-01,2.872773169026117124e-01,7.994529850817919669e-01
5.726425382319838775e+00,5.872201494068595373e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,5.306951722507513519e-06,6.283180004190441537e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.780695440618477732e-01,2.865513132059697710e-01,7.967105029401065908e-01
5.726425382319838775e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,5.307004550104820284e-06,6.283180004190441537e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.784471943477235201e-01,2.873234558428726659e-01,7.987218640369249112e-01
5.726425382319838775e+00,5.872201494068595373e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.776143698412279981e-01,2.862653553231836456e-01,7.956718422139614777e-01
5.726425382319838775e+00,5.872202559333032035e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901467558825917337e+00,1.274717395234519879e+00,0.000000000000000000e+00,1.058995222512835774e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058195697145903039e-05,0.000000000000000000e+00,1.774965670012579322e-01,2.862613717762916288e-01,7.957597737085281286e-01
5.726425382319838775e+00,5.872201494068595373e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,6.283180008200258904e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772397747296749204e-01,2.863056312535865455e-01,7.953984075340975179e-01
5.726425382319838775e+00,5.872201494068595373e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.770106181485947561e-01,2.863422004689097355e-01,7.950918515284688404e-01
5.726425382319838775e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,6.283180000175035751e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.283174693170486158e+00,0.000000000000000000e+00,1.761924386839642531e-01,2.853152110560616128e-01,7.918469767551183924e-01
5.726425382319838775e+00,5.872202026700814592e+00,3.267462168822426349e+00,4.369914719999878905e+00,1.161477954761101078e-01,4.901466493561481563e+00,1.274717395234519879e+00,0.000000000000000000e+00,5.307004550104820284e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.757896864672220671e-01,2.844472294852258276e-01,7.904618794372721968e-01
