3.132748787983821032e-02,1.699550441065043327e-01,6.676752961262065744e-01
3.099951341763767382e-02,1.714803563925044183e-01,6.651598859961163068e-01
3.077333075179401398e-02,1.736002213157484819e-01,6.669468872639847667e-01
3.079930648284107120e-02,1.737539777343038716e-01,6.651052758158770839e-01
3.089270436393838637e-02,1.737733080594189849e-01,6.658402461775185799e-01
3.087070297609734865e-02,1.730183190959158068e-01,6.645955535572874995e-01
3.084714903792780752e-02,1.724074215108327701e-01,6.635206074268138465e-01
3.085871082374740462e-02,1.718483706320429183e-01,6.629922851755296609e-01
3.097867616870915095e-02,1.715850403583246697e-01,6.628544739708523981e-01
3.134261569430116245e-02,1.718942638665489353e-01,6.628955843727505348e-01
3.192664594018838897e-02,1.725909120102967209e-01,6.631383557471692836e-01
3.250989015723320524e-02,1.727387610627240389e-01,6.621136487232250900e-01
3.311516164425817171e-02,1.730149236778203981e-01,6.623560695480301685e-01
3.359356529283623327e-02,1.731456657545983879e-01,6.612555188053071964e-01
3.407190782143220548e-02,1.740380954601393193e-01,6.620681021466683358e-01
3.428657654557227402e-02,1.745108084474739918e-01,6.615107427981505861e-01
3.424518216294256123e-02,1.748706071496173575e-01,6.613097301547431472e-01
3.402483577856955238e-02,1.752230167484782608e-01,6.616243602764994014e-01
3.357180033679638825e-02,1.753032087424137853e-01,6.608037591634444707e-01
3.309791884031472453e-02,1.754063582441979796e-01,6.608691136880636696e-01
3.256458171557102127e-02,1.752445782821596409e-01,6.615369850720155265e-01
3.204275778173785311e-02,1.742040150284064615e-01,6.606888414980111035e-01
3.163738725813374647e-02,1.733079929632308780e-01,6.617523791370234498e-01
3.121093790308693272e-02,1.717192845562748593e-01,6.614398236470860892e-01
3.083456273174580570e-02,1.697345182106320405e-01,6.609925111677328324e-01
3.045100236636489113e-02,1.671189148192765983e-01,6.596288022843805887e-01
3.026112335382575777e-02,1.647287941653537424e-01,6.601584646942213475e-01
3.009989731136358468e-02,1.621185878940922254e-01,6.596893468255781157e-01
2.998688942710217575e-02,1.597639177577155900e-01,6.594355495738933870e-01
2.985543414654798222e-02,1.574646233422422881e-01,6.585016828084295781e-01
2.972068948660893523e-02,1.551823418543087085e-01,6.580533570224216255e-01
2.952090484237498980e-02,1.527426325236613813e-01,6.582693912329399266e-01
2.924151742060688425e-02,1.501643846830540141e-01,6.582574356515219494e-01
2.890014061367615975e-02,1.475873257553800832e-01,6.582039101271256465e-01
2.842393827406418383e-02,1.447051908387288754e-01,6.574724248347996181e-01
2.786766743723706821e-02,1.420241716700984536e-01,6.578350103808929816e-01
2.728986483930399484e-02,1.387595228586612217e-01,6.564355737819881353e-01
2.669780578625861878e-02,1.357899572500417817e-01,6.566821899820217689e-01
2.614022407632807243e-02,1.327246858186390266e-01,6.559290070002272710e-01
2.558751724819843809e-02,1.296865448453524694e-01,6.556732772850928370e-01
2.516826718302055121e-02,1.266375756257516472e-01,6.555651662688836145e-01
2.480325036533963245e-02,1.234668411502301277e-01,6.548209418508420532e-01
2.446605392553417857e-02,1.202872194996783967e-01,6.542092209457898155e-01
2.415673791488260475e-02,1.175254744485102337e-01,6.538980753855939687e-01
2.377179447627603137e-02,1.148616911215271930e-01,6.537202319591552957e-01
2.332443155164046558e-02,1.120794548693611059e-01,6.527614221316746512e-01
2.286705070095512021e-02,1.090921546799000913e-01,6.514315504502088405e-01
2.254566038538078146e-02,1.064325373920917417e-01,6.519156866874710188e-01
2.216277152428120303e-02,1.038049840419620201e-01,6.513065811495799551e-01
2.183219659934932527e-02,1.011300382638337936e-01,6.502658111599631807e-01
2.153009850494820923e-02,9.854515091383164727e-02,6.502408087190691965e-01
2.132650485558953285e-02,9.570511053629410236e-02,6.495583517001691787e-01
2.123834744590576834e-02,9.251956643669327629e-02,6.474671390490623901e-01
2.132916546018191750e-02,8.980039696494739043e-02,6.471657619578676801e-01
2.148856280560929380e-02,8.732117025672438138e-02,6.472199114244646667e-01
2.167445913956671244e-02,8.474322559559212265e-02,6.466851489321594482e-01
2.198837694074450358e-02,8.185481976433324480e-02,6.456774630567118090e-01
2.235607622112370171e-02,7.883527548737472024e-02,6.441914561757936530e-01
2.331362383477682959e-02,7.031083281479380553e-02,6.425975956988959625e-01
2.361002151254825571e-02,6.763991020339867044e-02,6.427088387786330514e-01
2.391530722346177362e-02,6.490613541030788858e-02,6.424600830391119510e-01
2.421091056184196746e-02,6.216350019691405104e-02,6.415927961514186206e-01
2.453424523915181607e-02,5.952730170285291250e-02,6.404792859885148903e-01
2.477451326898148787e-02,5.699971993686960697e-02,6.393780844388450291e-01
2.510296705720823501e-02,5.466466416058222283e-02,6.394093608183408772e-01
2.534641386506311309e-02,5.234291097314669461e-02,6.379558862850358558e-01
2.555019448029417078e-02,5.006057284070872943e-02,6.368218953995051779e-01
2.577286227141480784e-02,4.778958668094845930e-02,6.364761725487522170e-01
2.592259616529002039e-02,4.559303850705238859e-02,6.352605880843522623e-01
2.610109277924268015e-02,4.361541157758242609e-02,6.347670953185905462e-01
2.627862361560279539e-02,4.165965004169161490e-02,6.346171043507125020e-01
2.656740433580521976e-02,3.975023222198126316e-02,6.351154504992940764e-01
2.678071804155009866e-02,3.771255620298631650e-02,6.341869281399937774e-01
2.698482394495655204e-02,3.562757271326174452e-02,6.333044353039882779e-01
2.712256451259347986e-02,3.338401538603506108e-02,6.324551951446359954e-01
2.723814835110950627e-02,3.122528931883879200e-02,6.324690876034280151e-01
2.727135004752470962e-02,2.894588856585667350e-02,6.322452033079427602e-01
2.726783667756998292e-02,2.658072853212234410e-02,6.323116353642994625e-01
2.724899916249503770e-02,2.417592455255033329e-02,6.319518423299095300e-01
2.724485193304390998e-02,2.184640947769905112e-02,6.321812043575438800e-01
2.708306785577044989e-02,1.954844058197941631e-02,6.306646417319887732e-01
2.695776459550231971e-02,1.731103044474711569e-02,6.307240864363610200e-01
2.675243641243733872e-02,1.489925065219094118e-02,6.292824848220321954e-01
2.666959430793269803e-02,1.239289939240767816e-02,6.286292484987981988e-01
2.673720089437705769e-02,9.939814102746658345e-03,6.290578900129004669e-01
2.686590649031101938e-02,7.671605885782046413e-03,6.293676277456660140e-01
2.701742915947679888e-02,5.416695999056057517e-03,6.279132321867626487e-01
2.723916299700690144e-02,3.030026218304204474e-03,6.270661998766986489e-01
2.756600962897208865e-02,7.336148632222060095e-04,6.268112667728231724e-01
2.802974022712135041e-02,-1.328723221795139733e-03,6.295851989166031393e-01
