3.538450173291687179e-02,1.713526969524259702e-01,6.629253221311055544e-01
3.577633030538365094e-02,1.713579183210824919e-01,6.686206782299989326e-01
3.596335196297264364e-02,1.698527027737437856e-01,6.681851673737326802e-01
3.593886035458638412e-02,1.680231778722609537e-01,6.664603400491226903e-01
3.606426528855908448e-02,1.661105647857341883e-01,6.647131474537152362e-01
3.626160603501362573e-02,1.647432522448010472e-01,6.652461213282699903e-01
3.630287623967581173e-02,1.633339193845988746e-01,6.647741745439258443e-01
3.610760338890185717e-02,1.609482912069171989e-01,6.612402954258848053e-01
3.619709240335856199e-02,1.604590127240715924e-01,6.650930818765894426e-01
3.614967732133590739e-02,1.586314230216308019e-01,6.633994512602127136e-01
3.608353967713617827e-02,1.573419258896952555e-01,6.639916809854229385e-01
3.594940818519153092e-02,1.557760512396126895e-01,6.635275487016413232e-01
3.596054152443247526e-02,1.551034767147755344e-01,6.666952398762834298e-01
3.597690859575806283e-02,1.541847749620323949e-01,6.696709588654348178e-01
3.578964633801647727e-02,1.514664278196030667e-01,6.645718103334693483e-01
3.578131397863443947e-02,1.499530353739673416e-01,6.643279002740838379e-01
3.561389562484970628e-02,1.488420991936671434e-01,6.661865798394567273e-01
3.546706783654504647e-02,1.471214323992348916e-01,6.648452380897967862e-01
3.553865491309457503e-02,1.458452341103265992e-01,6.661478232122304277e-01
3.560326193447799215e-02,1.446838534744991633e-01,6.666358557469915791e-01
3.562923894527873087e-02,1.435339753585052891e-01,6.664255298862391541e-01
3.580028966563603143e-02,1.425450118396763832e-01,6.676484775048674436e-01
3.576660563651178071e-02,1.409377464551126447e-01,6.659669992563153063e-01
3.586603170551558306e-02,1.396647674644519721e-01,6.659444459932585270e-01
3.594576867757773297e-02,1.383970083568144827e-01,6.660328680782311439e-01
3.603166178128517499e-02,1.370176401894853679e-01,6.658927926853389634e-01
3.607175872568597896e-02,1.351969884161546287e-01,6.632344211525666999e-01
3.613195655292179842e-02,1.339393744596047431e-01,6.635320844319130273e-01
3.613090557252831431e-02,1.321561603918302019e-01,6.619278391606293610e-01
3.613380290589185417e-02,1.305214359840307370e-01,6.607942973900329253e-01
3.630511017580383831e-02,1.296121742804166033e-01,6.642115903883026862e-01
3.618403814016702552e-02,1.277976794808747263e-01,6.627640811911046370e-01
3.625495899814323159e-02,1.261594090579389871e-01,6.617641206343842786e-01
3.615717343958822078e-02,1.244232079555343817e-01,6.599239910225401795e-01
3.619552555560929391e-02,1.232599253023830971e-01,6.612235982016163582e-01
3.620274876786987867e-02,1.214866484515813444e-01,6.609936546168548865e-01
3.628731105056381273e-02,1.200014401674596443e-01,6.608676284208602203e-01
3.651423085558962167e-02,1.184414545847073119e-01,6.605050699110456280e-01
3.672743577957936906e-02,1.177458360926929848e-01,6.652157191300936967e-01
3.703378814790458939e-02,1.164979669985986288e-01,6.684887098344399758e-01
3.694672391402621658e-02,1.140208351346542748e-01,6.638323517497491943e-01
3.717594985723511603e-02,1.129930338975208282e-01,6.675765594547684589e-01
3.724321129935417862e-02,1.107288505404819545e-01,6.644280171784809896e-01
3.747819351720919900e-02,1.097723076390775265e-01,6.689387254443710518e-01
3.737449298866252906e-02,1.071330270348255509e-01,6.636018731945939608e-01
3.744713986189753679e-02,1.055109320692915742e-01,6.633483990950754805e-01
3.741196130591866592e-02,1.034991175710533312e-01,6.620867654551739756e-01
3.748685957232317928e-02,1.018022890964978000e-01,6.616704051558839339e-01
3.770524105114628904e-02,1.001761584260342508e-01,6.615832430989415647e-01
3.791697934235623013e-02,9.896786755912459488e-02,6.657157633474782843e-01
3.797944524165491192e-02,9.674441207360814921e-02,6.625291335340122156e-01
3.830889616295375666e-02,9.564793642432589671e-02,6.677707891841087040e-01
3.840434085284730875e-02,9.343008780013939418e-02,6.672460887283543363e-01
3.839332661358541010e-02,9.079544503121367294e-02,6.632880572722091861e-01
3.851948301983258022e-02,8.846207250628633501e-02,6.619004165644318816e-01
3.859709447542881283e-02,8.597898701832230872e-02,6.603661449932305416e-01
3.862516462189542754e-02,8.353061718846963024e-02,6.603441404627862221e-01
3.904585081084722964e-02,8.147476704102050993e-02,6.614829202773429007e-01
3.939102591115641039e-02,7.903211557215868155e-02,6.619809873694377789e-01
3.954000726492597206e-02,7.628173051967176987e-02,6.599718341076753481e-01
3.983674491671005541e-02,7.413979118426439197e-02,6.615136192708144236e-01
3.995064452353941364e-02,7.157413220932755393e-02,6.622796589255564026e-01
3.993517069143834308e-02,6.893250911592035957e-02,6.616049086851274463e-01
4.000893306027201307e-02,6.582005301745701142e-02,6.602970859856615027e-01
4.023937671183556303e-02,6.370655694726616580e-02,6.599029816679573557e-01
4.058618935989215248e-02,6.125744990248429417e-02,6.615023601037662848e-01
4.085455449001279549e-02,5.871541967735698780e-02,6.623048918263388929e-01
4.102412289503991338e-02,5.614026319811814270e-02,6.611557472256403001e-01
4.117582702520183185e-02,5.345909577831640946e-02,6.608863802901390194e-01
4.112774562342819129e-02,5.055539708012610906e-02,6.608001691367790809e-01
4.121914361949112482e-02,4.760803640997227082e-02,6.574467682951681269e-01
4.167093065496970533e-02,4.489025938058702897e-02,6.584204647407422284e-01
4.210974920656672393e-02,4.200185385447852138e-02,6.592002085869222983e-01
4.215586521523845276e-02,3.853421251411798254e-02,6.577491905799476291e-01
4.231591084847066003e-02,3.498225411273146734e-02,6.568890156024818072e-01
4.268978530202465621e-02,3.136154273260554487e-02,6.573748745887958433e-01
4.343713772032411352e-02,2.790767772309850001e-02,6.604026522954891121e-01
4.353697915299453020e-02,2.371044523565228948e-02,6.575458512417352575e-01
4.412264220139460597e-02,1.960599824729511789e-02,6.566468609618892893e-01
4.460422725934987814e-02,1.546157207021438273e-02,6.582561841119418666e-01
4.469581454187877140e-02,1.064522052091494003e-02,6.538233373825205197e-01
4.508793566416533644e-02,5.902317245623047749e-03,6.536186304427341609e-01
4.583956712477230133e-02,-3.376316883614647463e-03,6.535105178617646171e-01
4.629732245271379193e-02,-8.525612052808405339e-03,6.543409718216303128e-01
4.682898193757870087e-02,-1.258450787544272698e-02,6.544308990495637524e-01
4.686627519165548900e-02,-1.689315600205648291e-02,6.519782803384668313e-01
4.711884178799763401e-02,-2.126311631736253066e-02,6.510764611483117470e-01
4.731918485448469158e-02,-2.613144275368566374e-02,6.509051064292287192e-01
4.748646088353999234e-02,-3.061813151204582570e-02,6.498878936337543211e-01
4.779102149603622202e-02,-3.466221358667918861e-02,6.495874136963213363e-01
4.793742908444748041e-02,-3.896991771775586144e-02,6.493605119501399958e-01
4.795203432651077430e-02,-4.345582575950799470e-02,6.492431306693113857e-01
4.786876257965389653e-02,-4.799530694334360609e-02,6.488733000471941237e-01
4.778079136959751533e-02,-5.249166980716098857e-02,6.475655942518613317e-01
4.769502758724777913e-02,-5.687262703791098883e-02,6.470085115245682861e-01
4.763400029578766792e-02,-6.113832601940225736e-02,6.468010914603218309e-01
4.749310559146813909e-02,-6.541448151736746486e-02,6.447975356293856875e-01
4.752690438665103934e-02,-6.963585321748481938e-02,6.450831954291182946e-01
4.745238399847120231e-02,-7.393084007617134468e-02,6.439692339295954859e-01
4.723654360387899431e-02,-7.780911474617391299e-02,6.436856794651377722e-01
4.700955594610026905e-02,-8.173356526640776498e-02,6.426508134142474571e-01
4.681129610266560048e-02,-8.563408643804398812e-02,6.420652752282043352e-01
4.641340197200009843e-02,-8.919748672717293936e-02,6.413770292382129368e-01
4.604618430304320553e-02,-9.243099641848316617e-02,6.412501938642787280e-01
4.585273517412750272e-02,-9.653156084327882414e-02,6.409358861614152802e-01
4.565944674500545253e-02,-1.001111140075965911e-01,6.398177415392976020e-01
4.555602856688162339e-02,-1.037662789135250091e-01,6.396980922500156153e-01
4.541722696447972329e-02,-1.071592828244731510e-01,6.387128869071465598e-01
4.543072215330061503e-02,-1.104566791840771306e-01,6.381216473263727762e-01
4.545486969855674214e-02,-1.138144480895323940e-01,6.378977626024682213e-01
4.529025690162945261e-02,-1.172137155892682969e-01,6.374272185135757551e-01
4.527343203037557245e-02,-1.205674331459433701e-01,6.371713900522431029e-01
4.530861598969627979e-02,-1.238894458498133733e-01,6.367067815176961076e-01
4.538973195134146654e-02,-1.273719110363560614e-01,6.364881919013215539e-01
4.540468412642020835e-02,-1.307816744252492114e-01,6.359832709166675091e-01
4.562326263860046194e-02,-1.344524277760522912e-01,6.362791130679346097e-01
4.569356468692829104e-02,-1.380146145300500393e-01,6.359167548135881143e-01
4.572182706086970472e-02,-1.414842604248451041e-01,6.348199042521125435e-01
4.581663893200033089e-02,-1.448166521161246278e-01,6.334282817091460016e-01
4.605834404800199927e-02,-1.482025334296171171e-01,6.329732138021733068e-01
4.634876082411321790e-02,-1.519214674672521859e-01,6.334692917185047456e-01
4.663732622721770277e-02,-1.556958982025864469e-01,6.337879513340740623e-01
4.693771268234205735e-02,-1.592381853331941433e-01,6.335324816200899045e-01
4.731925029991896486e-02,-1.657931258059265056e-01,6.324783355767936710e-01
4.762799002975150187e-02,-1.691687678669518691e-01,6.328533601014310062e-01
4.792361125840001457e-02,-1.719351608549531396e-01,6.322807418521271261e-01
4.812550225501743134e-02,-1.742257199557908920e-01,6.306277702521051465e-01
4.840383549666693597e-02,-1.770476554030979144e-01,6.313672151848886971e-01
4.867667669840419070e-02,-1.795538322284457589e-01,6.314525451605211837e-01
4.889981223626251039e-02,-1.816070965261600001e-01,6.303405804612079999e-01
4.916035494339564271e-02,-1.839887581166277652e-01,6.308237448289408800e-01
4.940634343247975874e-02,-1.861610565345030166e-01,6.311372552574365802e-01
4.962348772246406858e-02,-1.880110744240283405e-01,6.309236286943953331e-01
4.972439869870420165e-02,-1.890958660376946543e-01,6.294249941547478411e-01
4.989394132302676921e-02,-1.903540407509244081e-01,6.293221665419037603e-01
5.001470513255040773e-02,-1.915631471754035142e-01,6.294667249197104519e-01
5.026025085983629181e-02,-1.930859810535470178e-01,6.312190020408710023e-01
5.036994138499020085e-02,-1.940780411278984208e-01,6.315760565516023162e-01
5.053462247837677696e-02,-1.947792000827639480e-01,6.315769599820016955e-01
5.079326529360556758e-02,-1.960934963285247690e-01,6.337375122778171610e-01
5.076709055865389481e-02,-1.957210539684537676e-01,6.305370329892259207e-01
5.084232500381298536e-02,-1.960591531993697845e-01,6.290390969620983652e-01
5.105186199656372437e-02,-1.971654687681931584e-01,6.301233718899259539e-01
5.136599068467624651e-02,-1.987516684606207285e-01,6.316775161188145082e-01
5.172165969729011770e-02,-1.994086453797986602e-01,6.316904395050858545e-01
5.196273078672632856e-02,-2.002677579083235737e-01,6.311138080266931460e-01
5.200639667098472252e-02,-2.005282869293133763e-01,6.290537858970365326e-01
5.241922178642151320e-02,-2.028181253514469429e-01,6.324421546348680812e-01
5.293929317268653706e-02,-2.045074443869351888e-01,6.344973929225828924e-01
5.337807897798157314e-02,-2.062830012138058833e-01,6.366623343876391949e-01
5.311637430260068155e-02,-2.056216998631842097e-01,6.312906353505115531e-01
5.287443792944319931e-02,-2.044323656207092110e-01,6.253905189918268492e-01
5.358567169936344354e-02,-2.073685377889537829e-01,6.317674069251637547e-01
5.406894753185724489e-02,-2.084623940093420225e-01,6.332975260085775826e-01
5.438275930280905140e-02,-2.088018517084039849e-01,6.331256134764891019e-01
5.407928261039147283e-02,-2.072544934015042584e-01,6.274246447086432310e-01
5.402269025670779212e-02,-2.068713628778309499e-01,6.253149923326449811e-01
5.403897984493035572e-02,-2.065712238695960046e-01,6.243519259530756482e-01
5.440558510179983875e-02,-2.072100543537639949e-01,6.265879745959795910e-01
5.475805307849750114e-02,-2.080807614361316060e-01,6.297054918741571417e-01
5.502418442981515945e-02,-2.085139454186306085e-01,6.316420459441712820e-01
5.534692435849512815e-02,-2.092075524347543625e-01,6.340465066677374306e-01
5.553469965842837419e-02,-2.093632678637802058e-01,6.352591512074299285e-01
5.549600212105695873e-02,-2.090565226564655432e-01,6.345914782290053013e-01
5.543923859987911346e-02,-2.084729753140875108e-01,6.333052881770351306e-01
5.543543994483736415e-02,-2.081380578017777150e-01,6.323949034684653858e-01
5.539825269412238656e-02,-2.081424390612519326e-01,6.325540241133901231e-01
5.534444326210300608e-02,-2.082755447988330344e-01,6.327288697847979204e-01
5.524837838545938740e-02,-2.081149562438280032e-01,6.324887509056286161e-01
5.521184102475741595e-02,-2.081277629557504449e-01,6.325816640253547618e-01
5.513478062695064547e-02,-2.080302590475943958e-01,6.321390387013515744e-01
5.522778634861940511e-02,-2.081956294868734514e-01,6.325392831690668238e-01
5.520311208325395097e-02,-2.082110648279020815e-01,6.323932718486051652e-01
5.512673308780602355e-02,-2.080528352844498163e-01,6.319813079474485562e-01
5.506119347992227686e-02,-2.080972499796515662e-01,6.317988212594025654e-01
5.491635086866079180e-02,-2.081623530659645616e-01,6.315101758767011075e-01
5.465254250515656775e-02,-2.077190488028478055e-01,6.292180776878999460e-01
5.449783821249206545e-02,-2.078866653773373818e-01,6.288803298122468410e-01
5.414247306437699331e-02,-2.065870124918594564e-01,6.240746168862715271e-01
5.403894802171988615e-02,-2.066719286651548249e-01,6.239313414693132831e-01
5.401718473585832153e-02,-2.066072510520595706e-01,6.238639267868820726e-01
5.396291443300973989e-02,-2.064714513702876064e-01,6.235437044657632377e-01
