5.726437100228634947e+00,5.872133317144689890e+00,3.287572763478046056e+00,4.368414028725616127e+00,1.109660330088730051e-01,4.878258109925876163e+00,1.274736569994370017e+00,0.000000000000000000e+00,1.061390344501499993e-05,0.000000000000000000e+00,-1.588508580456909891e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.477219372050370128e-01,1.974372343677580077e-01,6.210850339398229503e-01
5.726437100228634947e+00,5.872133317144689890e+00,3.287572763478046056e+00,4.368412963461185683e+00,1.109660330088730051e-01,4.878258109925876163e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.294976112564179717e-06,0.000000000000000000e+00,-1.853241690193229953e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.476529706259659958e-01,1.973664802615670011e-01,6.208912627052950439e-01
5.726437100228634947e+00,5.872133317144689890e+00,3.287572763478046056e+00,4.368412164512855966e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.117990445025669854e-05,0.000000000000000000e+00,-1.058195697145899990e-05,0.000000000000000000e+00,1.479384398825409896e-01,1.976775023402440046e-01,6.221936938421800400e-01
5.726437100228634947e+00,5.872133849776907333e+00,3.287572763478046056e+00,4.368410300300096694e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.295028432203819769e-06,0.000000000000000000e+00,-3.712055472803929817e-05,0.000000000000000000e+00,-1.060597828950369925e-05,0.000000000000000000e+00,1.480082222212270038e-01,1.978000770292639987e-01,6.226978782901420040e-01
5.726437100228634947e+00,5.872133849776907333e+00,3.287572763478046056e+00,4.368408968719545982e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.302989144751830142e-06,0.000000000000000000e+00,-3.977241883961760220e-05,0.000000000000000000e+00,-1.059795865386630024e-05,0.000000000000000000e+00,1.478408710689690098e-01,1.975065008254809906e-01,6.220420982713700253e-01
5.726437100228634947e+00,5.872133849776907333e+00,3.287572763478046056e+00,4.368407903455116426e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.306951722507510131e-06,0.000000000000000000e+00,-4.236022745763059881e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.481349175128220119e-01,1.978514938333890139e-01,6.235928901267849822e-01
5.726437100228634947e+00,5.872134382409126552e+00,3.287572763478046056e+00,4.368407370822896318e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.302989144751830142e-06,0.000000000000000000e+00,-2.912236912706059967e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.480123233697230034e-01,1.977183022859949901e-01,6.231383295372370235e-01
5.726437100228634947e+00,5.872134382409126552e+00,3.287572763478046056e+00,4.368406571874565714e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.294976112564179717e-06,0.000000000000000000e+00,-2.384540620926279999e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.481212590885729874e-01,1.978392142964220113e-01,6.235781605988519605e-01
5.726437100228634947e+00,5.872134382409126552e+00,3.287572763478046056e+00,4.368406039242346495e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,5.294976112564179717e-06,0.000000000000000000e+00,-1.853259976669220085e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.481050671088020021e-01,1.978060880430780044e-01,6.236206977994399603e-01
5.726437100228634947e+00,5.872134382409126552e+00,3.287572763478046056e+00,4.368405772926235997e+00,1.109660330088730051e-01,4.878257044661435948e+00,1.274736569994370017e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.590896794221319864e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.481171437517160017e-01,1.977745416218049945e-01,6.236168449473730169e-01
