-1.205659725299653914e-02
4.937711518233638824e-02
1.277073108782358080e-01
2.516153720357587886e-01
3.983303855369462743e-01
5.834648449932944292e-01
6.549776480764173403e-01
5.415970365967065492e-01
4.330643721109432853e-01
2.633325652544163398e-01
1.521454752119315579e-01
2.066971126424962668e-01
3.604060968963421208e-01
4.854286719992667032e-01
5.633050559317364092e-01
5.846624539667885090e-01
5.985051938381832359e-01
7.135921883637412755e-01
8.342699375123048267e-01
8.595173589866418329e-01
-2.595242174112709355e-02
1.060935288793856263e-01
3.365829007348466462e-01
5.637228197214582126e-01
6.657347400984646724e-01
6.539405818115112679e-01
6.245126570377581565e-01
6.348168184400037051e-01
6.631334148014700336e-01
5.270102364203219647e-01
2.959191821668835654e-01
8.457527396261525776e-02
1.584983522821409091e-03
2.924527937302750374e-02
1.892765313184983922e-01
5.372327422659221030e-01
5.316265336738842384e-01
2.456308135622338740e-01
1.030614043658618778e-01
1.087638574934717550e-01
-3.178716392179614658e-02
1.713575318865972197e-01
3.145588966707316136e-01
3.542140329621535355e-01
3.659350900799855921e-01
3.633965503259882768e-01
3.315280238897214127e-01
2.909969794054997894e-01
2.612064974199515555e-01
2.916220424197385475e-01
3.276307398693718564e-01
3.736041787100551348e-01
4.289885372785094964e-01
4.610062843302183966e-01
4.764817771486152820e-01
4.383786384391508140e-01
4.171841531511601975e-01
4.706605130758544364e-01
5.638722878117157222e-01
6.525837363580518913e-01
-3.736384109447981466e-02
1.579221236500974734e-01
4.079847612541139257e-01
5.260719560425399788e-01
6.440723862621839935e-01
7.175243459665018309e-01
7.818467000922493249e-01
7.677407055904241773e-01
4.848306704906500952e-01
2.174956232585808780e-01
9.165957814824218786e-02
4.146504743680536065e-02
3.968358274643465217e-02
1.677861540528756967e-01
3.294525420322419462e-01
3.878690998533738665e-01
3.659580018515460886e-01
3.351410922954122240e-01
3.631481981718707730e-01
3.812083397923848316e-01
